date,department,bed_capacity,occupied_beds,available_beds,icu_capacity,icu_occupancy,doctors_allocated,nurses_allocated,equipment_utilization_pct,mri_usage,ct_usage,ventilator_available,daily_admissions,bed_occupancy_rate,icu_utilization_rate,staff_to_patient_ratio,nurse_to_patient_ratio,resource_status,admissions,avg_wait_time,emergency_cases,avg_treatment_duration,readmission_rate,avg_cost,icu_required
2024-01-15,Orthopedics,44,32,12,2,0,14,26,80.2,4,9,2,0,0.7272727272727273,0.0,1.25,0.81,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,General Medicine,76,60,16,5,0,22,51,92.4,2,10,5,5,0.7894736842105263,0.0,1.22,0.85,Balanced,5.0,113.28000000000002,0.0,2.0,0.2,4830.196,0.0
2024-01-15,Neurology,36,32,4,5,0,13,33,85.8,12,12,5,1,0.8888888888888888,0.0,1.44,1.03,Over-utilized,1.0,99.2,0.0,2.0,0.0,4529.57,0.0
2024-01-15,Pediatrics,42,34,8,6,0,11,30,87.3,6,10,6,2,0.8095238095238095,0.0,1.21,0.88,Balanced,2.0,85.05000000000001,0.0,5.5,0.0,8144.835,0.0
2024-01-15,Oncology,40,29,11,3,2,8,30,87.1,5,12,1,1,0.725,0.6666666666666666,1.31,1.03,Balanced,1.0,116.9,0.0,1.0,0.0,4113.28,0.0
2024-01-15,Surgery,52,46,6,8,0,20,37,83.2,2,14,8,1,0.8846153846153846,0.0,1.24,0.8,Over-utilized,1.0,69.6,0.0,3.0,0.0,5310.63,0.0
2024-01-15,Maternity,46,31,15,4,0,14,39,95.8,2,3,4,1,0.6739130434782609,0.0,1.71,1.26,Balanced,1.0,46.5,0.0,1.0,0.0,3082.18,0.0
2024-01-16,Emergency,58,44,14,8,3,23,51,82.3,9,19,5,1,0.7586206896551724,0.375,1.68,1.16,Balanced,1.0,217.9,0.0,3.0,0.0,7077.82,1.0
2024-01-16,ICU,34,34,0,34,31,14,61,88.3,3,17,0,2,1.0,0.9117647058823529,2.21,1.79,Over-utilized,2.0,79.2,0.0,4.5,0.0,11554.005000000001,2.0
2024-01-16,Cardiology,48,39,9,10,4,18,39,75.2,1,16,6,3,0.8125,0.4,1.46,1.0,Balanced,3.0,130.79999999999998,0.0,3.3333333333333335,0.3333333333333333,5958.546666666666,1.0
2024-01-16,Orthopedics,44,34,10,2,0,10,27,76.1,6,4,2,0,0.7727272727272727,0.0,1.09,0.79,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,General Medicine,76,67,9,5,0,19,56,86.7,2,13,5,1,0.881578947368421,0.0,1.12,0.84,Over-utilized,1.0,187.0,0.0,3.0,0.0,6056.82,0.0
2024-01-16,Neurology,36,28,8,5,0,12,30,90.3,13,7,5,0,0.7777777777777778,0.0,1.5,1.07,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,Pediatrics,42,31,11,6,1,12,31,79.3,4,10,5,2,0.7380952380952381,0.16666666666666666,1.39,1.0,Balanced,2.0,74.45,0.0,1.0,0.0,3425.3900000000003,1.0
2024-01-16,Oncology,40,28,12,3,0,9,30,93.4,3,9,3,2,0.7,0.0,1.39,1.07,Balanced,2.0,40.0,1.0,4.5,0.0,7319.995,1.0
2024-01-16,Surgery,52,42,10,8,3,17,42,76.2,1,14,5,1,0.8076923076923077,0.375,1.4,1.0,Balanced,1.0,142.1,0.0,2.0,0.0,5513.19,0.0
2024-01-16,Maternity,46,28,18,4,1,11,38,80.0,0,11,3,0,0.6086956521739131,0.25,1.75,1.36,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Emergency,58,50,8,8,4,24,64,97.7,12,29,4,3,0.8620689655172413,0.5,1.76,1.28,Over-utilized,3.0,130.56666666666666,1.0,2.6666666666666665,0.0,5272.426666666667,0.0
2024-01-17,ICU,34,34,0,34,31,16,71,107.2,3,10,0,0,1.0,0.9117647058823529,2.56,2.09,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Cardiology,48,39,9,10,2,15,32,82.7,3,10,8,3,0.8125,0.2,1.21,0.82,Balanced,3.0,111.63333333333333,0.0,7.333333333333333,0.0,9296.833333333334,1.0
2024-01-17,Orthopedics,44,34,10,2,0,12,26,88.8,7,5,2,3,0.7727272727272727,0.0,1.12,0.76,Balanced,3.0,129.86666666666667,1.0,1.0,0.0,4030.153333333333,0.0
2024-01-17,General Medicine,76,63,13,5,2,16,48,76.9,5,12,3,4,0.8289473684210527,0.4,1.02,0.76,Balanced,4.0,101.80000000000001,2.0,5.0,0.0,7879.0625,2.0
2024-01-17,Neurology,36,28,8,5,1,10,27,87.3,8,13,4,0,0.7777777777777778,0.2,1.32,0.96,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Pediatrics,42,29,13,6,1,14,35,72.1,2,6,5,0,0.6904761904761905,0.16666666666666666,1.69,1.21,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Oncology,40,31,9,3,0,8,23,80.6,0,10,3,1,0.775,0.0,1.0,0.74,Balanced,1.0,98.1,0.0,8.0,0.0,11494.99,0.0
2024-01-17,Surgery,52,40,12,8,0,16,45,73.4,1,18,8,1,0.7692307692307693,0.0,1.52,1.12,Balanced,1.0,159.2,0.0,1.0,0.0,3958.61,0.0
2024-01-17,Maternity,46,28,18,4,0,14,38,77.2,2,0,4,0,0.6086956521739131,0.0,1.86,1.36,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,Emergency,58,58,0,8,4,21,53,78.2,10,32,4,3,1.0,0.5,1.28,0.91,Over-utilized,3.0,130.53333333333333,1.0,1.3333333333333333,0.0,4090.5266666666666,0.0
2024-01-18,ICU,34,33,1,34,27,15,56,98.9,3,12,4,1,0.9705882352941176,0.7941176470588235,2.15,1.7,Over-utilized,1.0,39.3,0.0,6.0,1.0,13390.58,1.0
2024-01-18,Cardiology,48,41,7,10,2,17,30,86.3,4,10,8,2,0.8541666666666666,0.2,1.15,0.73,Over-utilized,2.0,80.75,0.0,2.0,0.0,5135.88,0.0
2024-01-18,Orthopedics,44,28,16,2,0,14,32,85.7,7,6,2,1,0.6363636363636364,0.0,1.64,1.14,Under-utilized,1.0,152.2,0.0,5.0,0.0,7306.27,0.0
2024-01-18,General Medicine,76,60,16,5,0,18,50,77.6,3,11,5,0,0.7894736842105263,0.0,1.13,0.83,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,Neurology,36,30,6,5,2,12,22,89.6,8,9,3,3,0.8333333333333334,0.4,1.13,0.73,Balanced,3.0,116.03333333333335,0.0,5.666666666666667,0.0,9729.164999999999,0.0
2024-01-18,Pediatrics,42,32,10,6,1,11,33,93.8,2,16,5,2,0.7619047619047619,0.16666666666666666,1.38,1.03,Balanced,2.0,74.1,0.0,4.5,0.0,6855.34,0.0
2024-01-18,Oncology,40,29,11,3,0,10,21,93.5,6,1,3,1,0.725,0.0,1.07,0.72,Balanced,1.0,65.4,0.0,7.0,1.0,8974.29,0.0
2024-01-18,Surgery,52,39,13,8,2,20,42,82.9,2,5,6,1,0.75,0.25,1.59,1.08,Balanced,1.0,172.7,0.0,21.0,0.0,21854.56,0.0
2024-01-18,Maternity,46,36,10,4,0,16,26,70.4,2,6,4,1,0.782608695652174,0.0,1.17,0.72,Balanced,1.0,75.8,0.0,3.0,1.0,5568.41,0.0
2024-01-19,Emergency,58,54,4,8,0,23,56,73.6,7,30,8,2,0.9310344827586207,0.0,1.46,1.04,Over-utilized,2.0,89.9,2.0,2.0,0.0,4914.035,0.0
2024-01-19,ICU,34,34,0,34,31,15,68,99.1,1,15,0,1,1.0,0.9117647058823529,2.44,2.0,Over-utilized,1.0,54.3,0.0,6.0,0.0,14199.74,1.0
2024-01-19,Cardiology,48,38,10,10,1,12,43,88.3,3,12,9,1,0.7916666666666666,0.1,1.45,1.13,Balanced,1.0,69.1,1.0,1.0,0.0,3026.45,0.0
2024-01-19,Orthopedics,44,25,19,2,1,12,35,78.2,4,12,1,0,0.5681818181818182,0.5,1.88,1.4,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,General Medicine,76,68,8,5,1,19,51,70.8,5,21,4,3,0.8947368421052632,0.2,1.03,0.75,Over-utilized,3.0,92.46666666666665,0.0,2.0,0.0,4756.333333333333,1.0
2024-01-19,Neurology,36,33,3,5,0,11,31,94.3,12,14,5,0,0.9166666666666666,0.0,1.27,0.94,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,Pediatrics,42,32,10,6,1,16,29,88.3,2,9,5,1,0.7619047619047619,0.16666666666666666,1.41,0.91,Balanced,1.0,70.6,0.0,1.0,0.0,3929.04,0.0
2024-01-19,Oncology,40,29,11,3,0,8,32,81.1,6,8,3,1,0.725,0.0,1.38,1.1,Balanced,1.0,121.8,0.0,3.0,0.0,5671.74,0.0
2024-01-19,Surgery,52,41,11,8,4,18,36,77.4,6,21,4,2,0.7884615384615384,0.5,1.32,0.88,Balanced,2.0,135.75,1.0,13.5,0.0,13266.11,0.0
2024-01-19,Maternity,46,33,13,4,1,14,33,94.3,3,6,3,3,0.717391304347826,0.25,1.42,1.0,Balanced,3.0,72.56666666666666,0.0,3.0,0.0,5150.496666666667,0.0
2024-01-20,Emergency,58,58,0,8,1,19,53,109.5,8,31,7,5,1.0,0.125,1.24,0.91,Over-utilized,5.0,170.95999999999998,4.0,1.8,0.2,5053.780000000001,1.0
2024-01-20,ICU,34,34,0,34,32,21,65,103.6,4,10,0,0,1.0,0.9411764705882353,2.53,1.91,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,Cardiology,48,33,15,10,2,13,41,72.6,4,12,8,2,0.6875,0.2,1.64,1.24,Balanced,2.0,97.6,0.0,6.0,0.0,8579.060000000001,0.0
2024-01-20,Orthopedics,44,31,13,2,0,10,28,65.4,8,7,2,0,0.7045454545454546,0.0,1.23,0.9,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,General Medicine,76,76,0,5,0,21,52,88.5,4,12,5,4,1.0,0.0,0.96,0.68,Over-utilized,4.0,86.05,0.0,3.25,0.0,5485.0275,0.0
2024-01-20,Neurology,36,29,7,5,0,16,26,79.8,7,9,5,0,0.8055555555555556,0.0,1.45,0.9,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,Pediatrics,42,31,11,6,0,11,34,84.9,0,7,6,2,0.7380952380952381,0.0,1.45,1.1,Balanced,2.0,87.1,0.0,1.5,0.0,3660.085,0.0
2024-01-20,Oncology,40,34,6,3,0,10,34,101.1,3,10,3,0,0.85,0.0,1.29,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,Surgery,52,40,12,8,2,22,42,86.2,8,14,6,2,0.7692307692307693,0.25,1.6,1.05,Balanced,2.0,78.5,2.0,5.5,0.5,8316.515,0.0
2024-01-20,Maternity,46,26,20,4,0,13,29,75.0,0,0,4,0,0.5652173913043478,0.0,1.62,1.12,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,Emergency,58,58,0,8,2,23,54,102.5,9,25,6,5,1.0,0.25,1.33,0.93,Over-utilized,5.0,143.78,5.0,2.2,0.0,5224.624,0.0
2024-01-21,ICU,34,34,0,34,30,19,65,108.8,4,10,1,1,1.0,0.8823529411764706,2.47,1.91,Over-utilized,1.0,101.3,0.0,9.0,0.0,16364.33,1.0
2024-01-21,Cardiology,48,40,8,10,4,15,30,77.3,2,11,6,2,0.8333333333333334,0.4,1.12,0.75,Balanced,2.0,83.75,0.0,1.5,0.0,4156.515,0.0
2024-01-21,Orthopedics,44,29,15,2,0,13,34,78.7,6,7,2,1,0.6590909090909091,0.0,1.62,1.17,Balanced,1.0,94.0,0.0,3.0,0.0,6308.9,0.0
2024-01-21,General Medicine,76,72,4,5,1,21,47,90.4,5,21,4,2,0.9473684210526315,0.2,0.94,0.65,Over-utilized,2.0,116.6,0.0,3.5,0.0,6628.38,0.0
2024-01-21,Neurology,36,32,4,5,2,13,25,94.0,10,9,3,1,0.8888888888888888,0.4,1.19,0.78,Over-utilized,1.0,126.7,0.0,4.0,0.0,6467.19,0.0
2024-01-21,Pediatrics,42,31,11,6,2,13,38,86.4,6,14,4,2,0.7380952380952381,0.3333333333333333,1.65,1.23,Balanced,2.0,108.55000000000001,1.0,2.5,0.5,5101.3099999999995,0.0
2024-01-21,Oncology,40,30,10,3,2,13,32,76.4,5,4,1,0,0.75,0.6666666666666666,1.5,1.07,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,Surgery,52,42,10,8,2,21,32,63.6,2,12,6,1,0.8076923076923077,0.25,1.26,0.76,Balanced,1.0,99.8,0.0,4.0,1.0,6716.29,0.0
2024-01-21,Maternity,46,29,17,4,0,14,35,103.5,2,0,4,1,0.6304347826086957,0.0,1.69,1.21,Under-utilized,1.0,66.5,0.0,1.0,0.0,4011.18,1.0
2024-01-22,Emergency,58,57,1,8,2,24,50,87.4,9,36,6,3,0.9827586206896551,0.25,1.3,0.88,Over-utilized,3.0,139.73333333333332,3.0,1.6666666666666667,0.0,4966.343333333333,0.0
2024-01-22,ICU,34,32,2,34,29,18,66,91.7,3,7,2,3,0.9411764705882353,0.8529411764705882,2.62,2.06,Over-utilized,3.0,58.5,0.0,5.0,0.0,13169.643333333333,3.0
2024-01-22,Cardiology,48,36,12,10,1,16,44,95.7,0,11,9,0,0.75,0.1,1.67,1.22,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Orthopedics,44,29,15,2,0,13,30,72.1,4,12,2,1,0.6590909090909091,0.0,1.48,1.03,Balanced,1.0,140.8,0.0,7.0,0.0,10149.69,0.0
2024-01-22,General Medicine,76,58,18,5,2,22,48,87.9,4,12,3,1,0.7631578947368421,0.4,1.21,0.83,Balanced,1.0,132.7,0.0,1.0,1.0,4133.02,0.0
2024-01-22,Neurology,36,32,4,5,1,9,30,85.8,10,16,4,0,0.8888888888888888,0.2,1.22,0.94,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Pediatrics,42,26,16,6,0,13,31,71.9,0,7,6,1,0.6190476190476191,0.0,1.69,1.19,Under-utilized,1.0,64.4,1.0,2.0,0.0,4645.54,0.0
2024-01-22,Oncology,40,27,13,3,0,10,30,91.5,2,3,3,0,0.675,0.0,1.48,1.11,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Surgery,52,44,8,8,2,19,34,83.2,2,11,6,0,0.8461538461538461,0.25,1.2,0.77,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Maternity,46,28,18,4,0,13,34,70.0,0,11,4,2,0.6086956521739131,0.0,1.68,1.21,Under-utilized,2.0,71.6,1.0,1.5,0.0,4129.55,1.0
2024-01-23,Emergency,58,53,5,8,1,22,53,101.9,8,25,7,0,0.9137931034482759,0.125,1.42,1.0,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,ICU,34,33,1,34,30,15,73,81.5,4,4,1,2,0.9705882352941176,0.8823529411764706,2.67,2.21,Over-utilized,2.0,79.2,0.0,6.5,0.0,14128.080000000002,1.0
2024-01-23,Cardiology,48,39,9,10,2,18,36,93.5,3,18,8,0,0.8125,0.2,1.38,0.92,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,Orthopedics,44,29,15,2,1,12,26,89.3,4,0,1,0,0.6590909090909091,0.5,1.31,0.9,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,General Medicine,76,56,20,5,0,16,54,82.2,2,14,5,2,0.7368421052631579,0.0,1.25,0.96,Balanced,2.0,98.9,1.0,2.0,0.5,4288.68,0.0
2024-01-23,Neurology,36,35,1,5,0,11,25,84.1,14,11,5,1,0.9722222222222222,0.0,1.03,0.71,Over-utilized,1.0,87.9,0.0,3.0,0.0,6863.4,0.0
2024-01-23,Pediatrics,42,30,12,6,0,15,42,89.2,3,5,6,1,0.7142857142857143,0.0,1.9,1.4,Balanced,1.0,54.0,1.0,9.0,1.0,12359.29,0.0
2024-01-23,Oncology,40,36,4,3,0,9,30,91.3,3,12,3,4,0.9,0.0,1.08,0.83,Over-utilized,4.0,71.69999999999999,0.0,4.75,0.0,7152.385,0.0
2024-01-23,Surgery,52,47,5,8,1,18,40,72.0,1,14,7,1,0.9038461538461539,0.125,1.23,0.85,Over-utilized,1.0,74.5,1.0,9.0,0.0,11032.98,0.0
2024-01-23,Maternity,46,34,12,4,0,12,35,78.1,4,1,4,0,0.7391304347826086,0.0,1.38,1.03,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,Emergency,58,54,4,8,2,23,60,94.5,13,32,6,3,0.9310344827586207,0.25,1.54,1.11,Over-utilized,3.0,119.86666666666667,3.0,3.0,0.3333333333333333,5875.303333333333,0.0
2024-01-24,ICU,34,33,1,34,34,15,64,91.9,4,14,0,0,0.9705882352941176,1.0,2.39,1.94,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,Cardiology,48,45,3,10,4,18,32,68.9,5,17,6,2,0.9375,0.4,1.11,0.71,Over-utilized,2.0,111.2,0.0,5.5,0.0,8228.115,0.0
2024-01-24,Orthopedics,44,33,11,2,0,12,24,91.2,10,5,2,1,0.75,0.0,1.09,0.73,Balanced,1.0,92.1,0.0,3.0,0.0,6221.48,0.0
2024-01-24,General Medicine,76,59,17,5,0,17,55,79.1,2,16,5,0,0.7763157894736842,0.0,1.22,0.93,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,Neurology,36,30,6,5,1,10,16,91.6,12,6,4,0,0.8333333333333334,0.2,0.87,0.53,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,Pediatrics,42,30,12,6,0,11,30,87.7,3,11,6,1,0.7142857142857143,0.0,1.37,1.0,Balanced,1.0,67.7,0.0,2.0,0.0,5288.48,0.0
2024-01-24,Oncology,40,29,11,3,0,7,23,74.5,7,10,3,2,0.725,0.0,1.03,0.79,Balanced,2.0,61.05,0.0,3.0,0.0,5947.11,0.0
2024-01-24,Surgery,52,45,7,8,0,16,46,78.8,8,14,8,4,0.8653846153846154,0.0,1.38,1.02,Over-utilized,4.0,90.175,0.0,6.25,0.25,8915.705,0.0
2024-01-24,Maternity,46,30,16,4,2,13,35,82.3,0,8,2,1,0.6521739130434783,0.5,1.6,1.17,Balanced,1.0,58.3,0.0,1.0,0.0,4202.93,0.0
2024-01-25,Emergency,58,51,7,8,0,21,50,85.4,7,23,8,3,0.8793103448275862,0.0,1.39,0.98,Over-utilized,3.0,122.60000000000001,2.0,3.0,0.0,5821.829999999999,0.0
2024-01-25,ICU,34,34,0,34,32,17,61,88.5,6,11,0,4,1.0,0.9411764705882353,2.29,1.79,Over-utilized,4.0,72.225,0.0,5.5,0.0,13083.717499999999,4.0
2024-01-25,Cardiology,48,40,8,10,3,14,40,90.8,10,14,7,2,0.8333333333333334,0.3,1.35,1.0,Balanced,2.0,85.0,0.0,5.5,0.0,7739.344999999999,0.0
2024-01-25,Orthopedics,44,35,9,2,0,11,34,97.6,9,5,2,3,0.7954545454545454,0.0,1.29,0.97,Balanced,3.0,78.89999999999999,1.0,2.0,0.0,5096.423333333333,1.0
2024-01-25,General Medicine,76,64,12,5,1,20,51,100.6,3,14,4,0,0.8421052631578947,0.2,1.11,0.8,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,Neurology,36,30,6,5,0,11,28,72.8,10,8,5,2,0.8333333333333334,0.0,1.3,0.93,Balanced,2.0,95.85,0.0,5.5,0.0,8966.365,0.0
2024-01-25,Pediatrics,42,32,10,6,2,14,32,95.6,4,17,4,3,0.7619047619047619,0.3333333333333333,1.44,1.0,Balanced,3.0,76.60000000000001,1.0,2.3333333333333335,0.3333333333333333,5608.363333333334,1.0
2024-01-25,Oncology,40,26,14,3,0,12,30,80.7,3,2,3,1,0.65,0.0,1.62,1.15,Under-utilized,1.0,44.1,0.0,1.0,0.0,4090.61,0.0
2024-01-25,Surgery,52,35,17,8,2,18,34,63.8,5,18,6,1,0.6730769230769231,0.25,1.49,0.97,Balanced,1.0,146.5,1.0,26.0,0.0,29823.24,1.0
2024-01-25,Maternity,46,29,17,4,1,12,28,81.3,0,7,3,1,0.6304347826086957,0.25,1.38,0.97,Under-utilized,1.0,101.9,0.0,1.0,0.0,3374.59,1.0
2024-01-26,Emergency,58,58,0,8,1,23,50,98.1,6,33,7,3,1.0,0.125,1.26,0.86,Over-utilized,3.0,103.33333333333333,2.0,2.0,0.0,4905.003333333333,0.0
2024-01-26,ICU,34,34,0,34,29,19,59,97.3,3,7,2,0,1.0,0.8529411764705882,2.29,1.74,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,Cardiology,48,37,11,10,5,14,43,74.5,6,12,5,2,0.7708333333333334,0.5,1.54,1.16,Balanced,2.0,142.45,0.0,7.0,0.5,9847.125,0.0
2024-01-26,Orthopedics,44,27,17,2,0,12,26,83.5,7,9,2,1,0.6136363636363636,0.0,1.41,0.96,Under-utilized,1.0,121.8,0.0,1.0,0.0,4425.55,0.0
2024-01-26,General Medicine,76,61,15,5,0,21,55,89.6,2,6,5,4,0.8026315789473685,0.0,1.25,0.9,Balanced,4.0,121.3,1.0,4.0,0.25,6810.6075,0.0
2024-01-26,Neurology,36,31,5,5,0,10,29,80.2,11,9,5,1,0.8611111111111112,0.0,1.26,0.94,Over-utilized,1.0,77.9,1.0,6.0,0.0,8023.57,0.0
2024-01-26,Pediatrics,42,30,12,6,0,15,29,83.6,0,2,6,0,0.7142857142857143,0.0,1.47,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,Oncology,40,31,9,3,0,10,29,85.3,3,9,3,0,0.775,0.0,1.26,0.94,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,Surgery,52,46,6,8,3,19,41,95.4,4,15,5,6,0.8846153846153846,0.375,1.3,0.89,Over-utilized,6.0,117.41666666666667,1.0,4.333333333333333,0.0,6350.783333333333,2.0
2024-01-26,Maternity,46,31,15,4,1,14,30,97.7,3,11,3,1,0.6739130434782609,0.25,1.42,0.97,Balanced,1.0,80.5,0.0,1.0,0.0,3299.75,0.0
2024-01-27,Emergency,58,58,0,8,2,19,51,93.9,18,33,6,5,1.0,0.25,1.21,0.88,Over-utilized,5.0,156.2,3.0,4.0,0.2,7207.714,0.0
2024-01-27,ICU,34,34,0,34,32,17,68,94.7,5,10,0,0,1.0,0.9411764705882353,2.5,2.0,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27,Cardiology,48,37,11,10,3,14,46,97.7,5,14,7,2,0.7708333333333334,0.3,1.62,1.24,Balanced,2.0,95.44999999999999,0.0,2.0,0.0,4269.64,0.0
2024-01-27,Orthopedics,44,28,16,2,1,11,37,80.1,6,4,1,0,0.6363636363636364,0.5,1.71,1.32,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27,General Medicine,76,73,3,5,1,21,48,101.7,2,16,4,2,0.9605263157894737,0.2,0.95,0.66,Over-utilized,2.0,112.15,0.0,1.0,0.0,3834.545,0.0
2024-01-27,Neurology,36,30,6,5,0,14,29,92.7,9,16,5,1,0.8333333333333334,0.0,1.43,0.97,Balanced,1.0,96.0,0.0,2.0,0.0,4606.03,0.0
2024-01-27,Pediatrics,42,33,9,6,0,10,34,97.7,1,9,6,1,0.7857142857142857,0.0,1.33,1.03,Balanced,1.0,71.6,0.0,2.0,0.0,3778.28,0.0
2024-01-27,Oncology,40,33,7,3,0,7,27,68.5,7,0,3,3,0.825,0.0,1.03,0.82,Balanced,3.0,60.23333333333333,2.0,4.666666666666667,0.0,7775.44,0.0
2024-01-27,Surgery,52,37,15,8,2,17,38,92.6,7,12,6,2,0.7115384615384616,0.25,1.49,1.03,Balanced,2.0,144.89999999999998,0.0,8.0,0.0,10850.8,0.0
2024-01-27,Maternity,46,35,11,4,1,10,30,83.9,2,11,3,1,0.7608695652173914,0.25,1.14,0.86,Balanced,1.0,53.0,0.0,1.0,1.0,3483.04,0.0
2024-01-28,Emergency,58,58,0,8,0,22,59,85.3,11,40,8,1,1.0,0.0,1.4,1.02,Over-utilized,1.0,243.8,0.0,5.0,0.0,10326.54,0.0
2024-01-28,ICU,34,31,3,34,29,21,56,99.4,2,13,2,0,0.9117647058823529,0.8529411764705882,2.48,1.81,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,Cardiology,48,41,7,10,2,14,40,77.2,6,9,8,1,0.8541666666666666,0.2,1.32,0.98,Over-utilized,1.0,182.7,0.0,5.0,0.0,7699.98,1.0
2024-01-28,Orthopedics,44,32,12,2,1,11,31,74.6,6,13,1,0,0.7272727272727273,0.5,1.31,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,General Medicine,76,74,2,5,0,18,48,98.2,7,17,5,6,0.9736842105263158,0.0,0.89,0.65,Over-utilized,6.0,92.74166666666667,1.0,5.0,0.16666666666666666,7736.071666666667,1.0
2024-01-28,Neurology,36,30,6,5,1,10,26,93.3,13,11,4,0,0.8333333333333334,0.2,1.2,0.87,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,Pediatrics,42,25,17,6,0,13,36,87.8,0,12,6,0,0.5952380952380952,0.0,1.96,1.44,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,Oncology,40,28,12,3,1,12,30,79.0,5,4,2,1,0.7,0.3333333333333333,1.5,1.07,Balanced,1.0,65.8,0.0,2.0,0.0,5512.84,0.0
2024-01-28,Surgery,52,38,14,8,3,15,37,86.7,6,11,5,3,0.7307692307692307,0.375,1.37,0.97,Balanced,3.0,108.83333333333333,0.0,4.666666666666667,0.0,7300.183333333334,0.0
2024-01-28,Maternity,46,30,16,4,0,13,31,62.9,0,8,4,0,0.6521739130434783,0.0,1.47,1.03,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,Emergency,58,52,6,8,2,22,57,88.2,8,22,6,3,0.896551724137931,0.25,1.52,1.1,Over-utilized,3.0,130.6,3.0,1.0,0.0,4287.026666666667,1.0
2024-01-29,ICU,34,31,3,34,33,12,69,97.3,0,12,0,0,0.9117647058823529,0.9705882352941176,2.61,2.23,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,Cardiology,48,32,16,10,3,12,47,83.1,2,12,7,0,0.6666666666666666,0.3,1.84,1.47,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,Orthopedics,44,32,12,2,0,9,30,88.7,10,3,2,0,0.7272727272727273,0.0,1.22,0.94,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,General Medicine,76,58,18,5,1,17,51,76.0,5,6,4,1,0.7631578947368421,0.2,1.17,0.88,Balanced,1.0,75.3,1.0,1.0,0.0,3292.83,0.0
2024-01-29,Neurology,36,31,5,5,0,12,22,86.7,11,12,5,3,0.8611111111111112,0.0,1.1,0.71,Over-utilized,3.0,116.39999999999999,0.0,3.0,0.0,5517.993333333333,0.0
2024-01-29,Pediatrics,42,40,2,6,0,16,35,87.8,8,10,6,2,0.9523809523809523,0.0,1.27,0.88,Over-utilized,2.0,65.3,0.0,1.5,0.0,4105.815,0.0
