date,department,bed_capacity,occupied_beds,available_beds,icu_capacity,icu_occupancy,doctors_allocated,nurses_allocated,equipment_utilization_pct,mri_usage,ct_usage,ventilator_available,daily_admissions
2024-02-05,Surgery,52,38,14,8,3,18,47,83.0,4,6,5,0
2024-02-05,Maternity,46,27,19,4,0,15,37,79.1,0,3,4,1
2024-02-06,Emergency,58,56,2,8,2,23,57,88.4,10,26,6,3
2024-02-06,ICU,34,34,0,34,30,18,67,97.1,2,13,1,2
2024-02-06,Cardiology,48,43,5,10,4,12,36,88.6,1,16,6,3
2024-02-06,Orthopedics,44,31,13,2,1,10,20,79.7,4,5,1,2
2024-02-06,General Medicine,76,60,16,5,0,22,50,78.5,1,12,5,0
2024-02-06,Neurology,36,33,3,5,0,14,27,89.9,7,17,5,0
2024-02-06,Pediatrics,42,30,12,6,2,13,30,77.5,1,4,4,1
2024-02-06,Oncology,40,31,9,3,2,11,30,92.8,5,4,1,0
2024-02-06,Surgery,52,41,11,8,2,18,45,82.8,5,11,6,2
2024-02-06,Maternity,46,33,13,4,1,15,38,92.4,3,6,3,2
2024-02-07,Emergency,58,53,5,8,3,24,51,70.6,10,30,5,2
2024-02-07,ICU,34,33,1,34,33,21,62,96.5,5,13,0,1
2024-02-07,Cardiology,48,43,5,10,0,17,35,80.4,5,14,10,2
2024-02-07,Orthopedics,44,32,12,2,1,12,36,100.6,8,7,1,2
2024-02-07,General Medicine,76,64,12,5,0,22,53,87.2,4,14,5,1
2024-02-07,Neurology,36,32,4,5,3,11,28,97.7,11,4,2,2
2024-02-07,Pediatrics,42,40,2,6,0,12,31,94.4,3,6,6,3
2024-02-07,Oncology,40,30,10,3,1,10,33,86.2,5,6,2,1
2024-02-07,Surgery,52,40,12,8,2,18,34,94.7,1,16,6,2
2024-02-07,Maternity,46,32,14,4,0,14,37,67.7,0,7,4,1
2024-02-08,Emergency,58,58,0,8,2,24,54,78.9,9,34,6,6
2024-02-08,ICU,34,32,2,34,33,18,66,93.2,0,14,0,2
2024-02-08,Cardiology,48,39,9,10,3,16,31,86.5,7,13,7,0
2024-02-08,Orthopedics,44,27,17,2,2,11,27,80.7,6,7,0,2
2024-02-08,General Medicine,76,68,8,5,0,19,47,81.2,5,9,5,2
2024-02-08,Neurology,36,32,4,5,1,10,24,93.8,13,9,4,2
2024-02-08,Pediatrics,42,32,10,6,1,13,39,96.7,2,5,5,2
2024-02-08,Oncology,40,28,12,3,1,12,33,78.1,3,0,2,0
2024-02-08,Surgery,52,45,7,8,3,19,48,82.3,3,9,5,4
2024-02-08,Maternity,46,29,17,4,0,16,35,82.5,2,7,4,0
2024-02-09,Emergency,58,55,3,8,2,24,53,84.9,10,29,6,6
2024-02-09,ICU,34,34,0,34,30,16,68,85.0,4,14,1,1
2024-02-09,Cardiology,48,40,8,10,2,18,40,72.7,4,13,8,2
2024-02-09,Orthopedics,44,32,12,2,0,15,24,68.3,4,0,2,1
2024-02-09,General Medicine,76,66,10,5,0,19,53,85.8,4,18,5,3
2024-02-09,Neurology,36,28,8,5,0,9,32,85.6,9,9,5,2
2024-02-09,Pediatrics,42,32,10,6,0,11,28,78.8,1,0,6,0
2024-02-09,Oncology,40,31,9,3,0,9,33,89.4,5,9,3,1
2024-02-09,Surgery,52,44,8,8,2,15,41,90.2,4,21,6,1
2024-02-09,Maternity,46,30,16,4,0,17,35,79.3,3,3,4,2
2024-02-10,Emergency,58,58,0,8,3,24,51,89.7,9,37,5,5
2024-02-10,ICU,34,33,1,34,30,15,63,96.0,4,15,1,0
2024-02-10,Cardiology,48,38,10,10,4,13,32,90.1,4,23,6,2
2024-02-10,Orthopedics,44,31,13,2,1,14,33,78.5,3,0,1,0
2024-02-10,General Medicine,76,65,11,5,0,20,53,90.5,6,13,5,2
2024-02-10,Neurology,36,29,7,5,0,15,34,85.5,8,11,5,2
2024-02-10,Pediatrics,42,30,12,6,0,10,30,71.5,5,9,6,3
2024-02-10,Oncology,40,31,9,3,0,10,27,79.5,4,16,3,1
2024-02-10,Surgery,52,42,10,8,2,16,42,84.4,6,18,6,2
2024-02-10,Maternity,46,30,16,4,2,12,35,71.8,1,6,2,1
2024-02-11,Emergency,58,58,0,8,3,19,56,95.2,6,29,5,3
2024-02-11,ICU,34,34,0,34,31,16,62,89.0,1,8,0,2
2024-02-11,Cardiology,48,37,11,10,1,17,40,73.5,5,17,9,0
2024-02-11,Orthopedics,44,25,19,2,0,12,36,86.9,5,8,2,0
2024-02-11,General Medicine,76,75,1,5,0,20,47,,4,24,5,4
2024-02-11,Neurology,36,33,3,5,0,12,30,76.5,12,12,5,2
2024-02-11,Pediatrics,42,35,7,6,2,11,29,69.9,2,9,4,2
2024-02-11,Oncology,40,28,12,3,2,9,31,71.6,4,8,1,2
2024-02-11,Surgery,52,40,12,8,2,18,32,91.2,7,11,6,2
2024-02-11,Maternity,46,29,17,4,3,15,32,84.7,0,0,1,2
2024-02-12,Emergency,58,58,0,8,1,22,60,89.7,12,34,7,5
2024-02-12,ICU,34,34,0,34,30,17,61,85.6,1,15,1,4
2024-02-12,Cardiology,48,32,16,10,0,16,35,75.2,4,10,10,2
2024-02-12,Orthopedics,44,30,14,2,3,13,32,86.8,8,11,0,0
2024-02-12,General Medicine,76,61,15,5,1,17,61,80.2,4,24,4,2
2024-02-12,Neurology,36,29,7,5,1,11,37,80.2,10,11,4,2
2024-02-12,Pediatrics,42,33,9,6,0,15,32,98.8,2,14,6,5
2024-02-12,Oncology,40,32,8,3,0,7,28,102.3,2,5,3,3
2024-02-12,Surgery,52,35,17,8,1,18,46,83.4,5,20,7,1
2024-02-12,Maternity,46,30,16,4,0,13,35,,2,5,4,1
2024-02-13,Emergency,58,58,0,8,2,23,53,98.2,10,31,6,2
2024-02-13,ICU,34,34,0,34,32,17,68,96.6,4,17,0,1
2024-02-13,Cardiology,48,39,9,10,3,16,35,80.9,7,14,7,1
2024-02-13,Orthopedics,44,34,10,2,0,13,26,91.0,8,5,2,3
2024-02-13,General Medicine,76,70,6,5,0,15,62,90.6,5,15,5,4
2024-02-13,Neurology,36,34,2,5,0,13,30,91.6,14,15,5,2
2024-02-13,Pediatrics,42,28,14,6,1,13,36,86.8,1,13,5,3
2024-02-13,Oncology,40,32,8,3,2,13,28,95.4,7,7,1,2
2024-02-13,Surgery,52,40,12,8,2,15,43,85.5,5,12,6,0
2024-02-13,Maternity,46,34,12,4,0,14,42,86.0,3,0,4,2
2024-02-14,Emergency,58,58,0,8,1,18,64,105.0,13,36,7,7
2024-02-14,ICU,34,30,4,34,30,19,62,78.6,1,16,1,0
2024-02-14,Cardiology,48,38,10,10,2,19,42,97.4,2,22,8,3
2024-02-14,Orthopedics,44,30,14,2,0,13,28,73.5,4,6,2,1
2024-02-14,General Medicine,76,71,5,5,3,22,41,95.7,3,19,2,3
2024-02-14,Neurology,36,28,8,5,2,14,27,91.8,8,6,3,2
2024-02-14,Pediatrics,42,30,12,6,0,10,33,87.9,2,10,6,0
2024-02-14,Oncology,40,31,9,3,0,11,30,98.2,6,1,3,0
2024-02-14,Surgery,52,41,11,8,5,21,42,98.2,7,11,3,3
2024-02-14,Maternity,46,30,16,4,0,9,27,84.1,3,1,4,3
2024-02-15,Emergency,58,58,0,8,2,21,51,97.4,10,35,6,4
2024-02-15,ICU,34,31,3,34,29,18,63,90.4,5,9,2,0
2024-02-15,Cardiology,48,36,12,10,2,14,39,68.2,7,10,8,2
2024-02-15,Orthopedics,44,30,14,2,0,13,23,85.0,4,6,2,1
2024-02-15,General Medicine,76,72,4,5,0,21,55,90.7,5,23,5,7
2024-02-15,Neurology,36,29,7,5,0,9,28,80.4,7,6,5,0
2024-02-15,Pediatrics,42,34,8,6,0,12,30,77.5,2,12,6,3
2024-02-15,Oncology,40,31,9,3,1,12,34,90.1,3,5,2,1
2024-02-15,Surgery,52,38,14,8,3,20,42,84.2,6,11,5,1
2024-02-15,Maternity,46,27,19,4,0,13,41,94.4,0,1,4,1
2024-02-16,Emergency,58,56,2,8,3,27,57,96.3,13,37,5,3
2024-02-16,ICU,34,32,2,34,32,17,71,94.1,0,15,0,1
2024-02-16,Cardiology,48,38,10,10,4,16,38,90.4,8,7,6,1
2024-02-16,Orthopedics,44,27,17,2,0,11,33,87.9,2,2,2,1
2024-02-16,General Medicine,76,62,14,5,1,18,49,84.4,4,10,4,2
2024-02-16,Neurology,36,32,4,5,0,11,18,82.6,7,18,5,0
2024-02-16,Pediatrics,42,34,8,6,1,12,38,79.4,5,12,5,0
2024-02-16,Oncology,40,26,14,3,1,12,28,87.3,3,7,2,0
2024-02-16,Surgery,52,44,8,8,2,17,38,74.1,2,14,6,2
2024-02-16,Maternity,46,30,16,4,0,11,34,66.9,3,5,4,0
2024-02-17,Emergency,58,57,1,8,0,21,54,91.8,6,26,8,1
2024-02-17,ICU,34,34,0,34,32,19,65,108.9,4,15,0,1
2024-02-17,Cardiology,48,37,11,10,0,16,34,80.1,4,3,10,2
2024-02-17,Orthopedics,44,31,13,2,2,12,21,82.6,7,0,0,3
2024-02-17,General Medicine,76,66,10,5,0,19,47,85.8,4,15,5,1
2024-02-17,Neurology,36,29,7,5,0,14,29,79.0,4,7,5,1
2024-02-17,Pediatrics,42,30,12,6,0,12,39,90.8,4,8,6,1
2024-02-17,Oncology,40,28,12,3,0,15,31,69.4,4,3,3,0
2024-02-17,Surgery,52,41,11,8,0,17,41,97.2,4,17,8,0
2024-02-17,Maternity,46,30,16,4,0,14,35,96.3,0,9,4,1
2024-02-18,Emergency,58,58,0,8,3,21,49,93.8,10,26,5,1
2024-02-18,ICU,34,34,0,34,31,19,63,100.8,3,11,0,3
2024-02-18,Cardiology,48,38,10,10,1,14,37,94.8,3,16,9,0
2024-02-18,Orthopedics,44,33,11,2,2,9,26,87.8,8,3,0,0
2024-02-18,General Medicine,76,69,7,5,1,18,54,73.7,5,10,4,4
2024-02-18,Neurology,36,27,9,5,0,13,28,75.9,4,14,5,0
2024-02-18,Pediatrics,42,33,9,6,2,13,34,86.9,2,9,4,1
2024-02-18,Oncology,40,28,12,3,0,13,26,86.4,4,9,3,0
2024-02-18,Surgery,52,45,7,8,3,18,53,88.7,2,14,5,4
2024-02-18,Maternity,46,27,19,4,0,15,37,83.8,2,2,4,1
2024-02-19,Emergency,58,57,1,8,4,20,53,95.2,8,35,4,3
2024-02-19,ICU,34,33,1,34,32,16,55,73.1,3,5,0,1
2024-02-19,Cardiology,48,35,13,10,1,13,34,82.4,4,8,9,1
2024-02-19,Orthopedics,44,29,15,2,2,11,30,66.9,10,11,0,0
2024-02-19,General Medicine,76,61,15,5,3,23,46,75.2,3,16,2,2
2024-02-19,Neurology,36,29,7,5,0,10,22,79.8,10,9,5,1
2024-02-19,Pediatrics,42,31,11,6,2,14,29,83.5,3,0,4,0
2024-02-19,Oncology,40,35,5,3,0,9,33,99.0,6,11,3,1
2024-02-19,Surgery,52,36,16,8,1,21,42,65.7,3,7,7,1
2024-02-19,Maternity,46,28,18,4,0,14,34,82.7,2,5,4,2
2024-02-20,Emergency,58,55,3,8,3,20,54,93.4,12,35,5,2
2024-02-20,ICU,34,34,0,34,29,14,69,109.4,5,17,2,1
2024-02-20,Cardiology,48,40,8,10,3,14,29,93.1,3,9,7,1
2024-02-20,Orthopedics,44,27,17,2,0,10,27,84.0,6,9,2,2
2024-02-20,General Medicine,76,66,10,5,0,17,53,91.5,5,11,5,2
2024-02-20,Neurology,36,27,9,5,0,14,29,89.8,6,0,5,0
2024-02-20,Pediatrics,42,33,9,6,2,14,33,93.9,1,1,4,1
2024-02-20,Oncology,40,28,12,3,0,10,25,76.5,4,7,3,0
2024-02-20,Surgery,52,37,15,8,0,19,42,83.3,7,6,8,2
2024-02-20,Maternity,46,25,21,4,0,15,30,72.2,0,6,4,0
2024-02-21,Emergency,58,57,1,8,1,17,58,90.5,10,31,7,3
2024-02-21,ICU,34,34,0,34,30,18,70,84.6,5,11,1,3
2024-02-21,Cardiology,48,38,10,10,3,15,36,83.9,9,11,7,4
2024-02-21,Orthopedics,44,29,15,2,0,10,35,82.4,6,2,2,1
2024-02-21,General Medicine,76,62,14,5,2,24,55,,5,4,3,4
2024-02-21,Neurology,36,29,7,5,1,12,31,85.7,11,15,4,1
2024-02-21,Pediatrics,42,31,11,6,0,14,37,83.8,0,8,6,1
2024-02-21,Oncology,40,25,15,3,1,10,32,73.0,4,9,2,0
2024-02-21,Surgery,52,39,13,8,3,16,40,85.8,0,5,5,1
2024-02-21,Maternity,46,31,15,4,1,13,38,69.7,1,2,3,0
2024-02-22,Emergency,58,56,2,8,3,24,53,96.6,11,32,5,1
2024-02-22,ICU,34,34,0,34,28,19,61,97.6,6,18,3,3
2024-02-22,Cardiology,48,39,9,10,3,14,44,86.1,6,14,7,2
2024-02-22,Orthopedics,44,31,13,2,0,12,35,85.6,6,3,2,0
2024-02-22,General Medicine,76,61,15,5,1,14,48,79.9,2,15,4,4
2024-02-22,Neurology,36,31,5,5,0,12,25,95.2,10,10,5,1
2024-02-22,Pediatrics,42,35,7,6,3,11,33,81.5,2,9,3,0
2024-02-22,Oncology,40,31,9,3,0,9,28,82.4,6,4,3,2
2024-02-22,Surgery,52,46,6,8,3,15,45,69.5,2,5,5,2
2024-02-22,Maternity,46,31,15,4,0,13,39,88.2,2,2,4,0
2024-02-23,Emergency,58,52,6,8,3,22,43,100.7,10,31,5,0
2024-02-23,ICU,34,34,0,34,29,18,60,103.1,4,12,2,2
2024-02-23,Cardiology,48,33,15,10,2,12,33,79.9,2,7,8,1
2024-02-23,Orthopedics,44,27,17,2,2,12,22,86.4,6,12,0,2
2024-02-23,General Medicine,76,62,14,5,2,19,51,87.6,5,15,3,1
2024-02-23,Neurology,36,29,7,5,0,12,30,94.4,12,7,5,3
2024-02-23,Pediatrics,42,31,11,6,0,16,35,104.5,2,4,6,2
2024-02-23,Oncology,40,27,13,3,0,13,25,89.5,5,6,3,0
2024-02-23,Surgery,52,37,15,8,3,20,42,74.6,1,8,5,1
2024-02-23,Maternity,46,29,17,4,0,19,42,86.2,1,6,4,4
2024-02-24,Emergency,58,58,0,8,3,21,47,81.2,8,33,5,3
2024-02-24,ICU,34,34,0,34,30,20,59,88.6,3,13,1,1
2024-02-24,Cardiology,48,41,7,10,3,16,38,77.9,4,7,7,1
2024-02-24,Orthopedics,44,28,16,2,0,15,30,87.2,7,8,2,1
2024-02-24,General Medicine,76,69,7,5,1,17,49,88.2,5,17,4,3
2024-02-24,Neurology,36,29,7,5,1,5,26,78.7,8,7,4,0
2024-02-24,Pediatrics,42,30,12,6,3,13,40,94.1,1,7,3,0
2024-02-24,Oncology,40,36,4,3,0,10,31,81.9,3,1,3,0
2024-02-24,Surgery,52,44,8,8,1,18,43,89.6,2,10,7,3
2024-02-24,Maternity,46,30,16,4,3,14,33,74.9,2,10,1,3
2024-02-25,Emergency,58,58,0,8,3,24,53,86.2,12,37,5,3
2024-02-25,ICU,34,34,0,34,30,17,62,85.6,1,15,1,3
2024-02-25,Cardiology,48,35,13,10,3,15,42,90.1,9,10,7,2
2024-02-25,Orthopedics,44,28,16,2,0,15,32,84.1,6,13,2,3
2024-02-25,General Medicine,76,67,9,5,1,21,52,94.5,4,12,4,2
2024-02-25,Neurology,36,28,8,5,3,12,32,89.4,8,14,2,0
2024-02-25,Pediatrics,42,30,12,6,0,9,31,83.8,3,7,6,1
2024-02-25,Oncology,40,27,13,3,0,12,23,75.1,5,5,3,0
2024-02-25,Surgery,52,43,9,8,3,15,35,95.0,7,20,5,3
2024-02-25,Maternity,46,26,20,4,0,16,33,77.3,1,0,4,1
2024-02-26,Emergency,58,55,3,8,0,22,52,84.3,6,26,8,1
2024-02-26,ICU,34,34,0,34,31,20,64,103.5,7,12,0,3
2024-02-26,Cardiology,48,38,10,10,1,11,34,83.7,5,15,9,3
2024-02-26,Orthopedics,44,32,12,2,0,10,26,83.1,8,11,2,1
2024-02-26,General Medicine,76,67,9,5,1,13,56,85.1,3,11,4,2
2024-02-26,Neurology,36,31,5,5,0,11,32,74.5,12,7,5,1
2024-02-26,Pediatrics,42,27,15,6,1,13,29,79.8,4,10,5,1
2024-02-26,Oncology,40,25,15,3,0,5,29,67.0,6,6,3,0
2024-02-26,Surgery,52,45,7,8,0,19,39,71.2,4,13,8,1
2024-02-26,Maternity,46,30,16,4,0,13,37,68.9,3,1,4,0
2024-02-27,Emergency,58,52,6,8,4,23,57,97.4,6,22,4,3
2024-02-27,ICU,34,33,1,34,33,18,67,73.7,6,9,0,0
2024-02-27,Cardiology,48,35,13,10,5,15,37,82.0,4,9,5,2
2024-02-27,Orthopedics,44,31,13,2,1,8,24,90.7,6,7,1,0
2024-02-27,General Medicine,76,67,9,5,0,18,53,,7,21,5,4
2024-02-27,Neurology,36,32,4,5,0,11,26,90.3,11,8,5,0
2024-02-27,Pediatrics,42,29,13,6,1,13,32,89.5,2,1,5,2
2024-02-27,Oncology,40,31,9,3,0,8,25,85.6,2,11,3,3
2024-02-27,Surgery,52,42,10,8,0,15,43,85.9,3,4,8,1
2024-02-27,Maternity,46,27,19,4,0,15,37,84.5,0,0,4,1
2024-02-28,Emergency,58,58,0,8,3,19,54,90.2,6,30,5,1
2024-02-28,ICU,34,34,0,34,29,16,65,84.6,5,1,2,1
2024-02-28,Cardiology,48,36,12,10,4,14,39,86.9,4,14,6,0
2024-02-28,Orthopedics,44,35,9,2,0,8,27,74.0,6,7,2,2
2024-02-28,General Medicine,76,71,5,5,1,16,52,85.1,8,8,4,3
2024-02-28,Neurology,36,28,8,5,1,12,23,95.3,11,10,4,0
2024-02-28,Pediatrics,42,31,11,6,2,14,30,73.3,1,7,4,0
2024-02-28,Oncology,40,29,11,3,0,6,22,85.1,2,4,3,0
2024-02-28,Surgery,52,47,5,8,3,16,32,92.1,7,9,5,2
2024-02-28,Maternity,46,25,21,4,1,13,38,79.7,0,2,3,0
2024-02-29,Emergency,58,58,0,8,1,22,52,89.3,10,35,7,4
2024-02-29,ICU,34,32,2,34,33,19,65,99.7,1,12,0,2
2024-02-29,Cardiology,48,34,14,10,2,15,40,101.0,3,9,8,1
2024-02-29,Orthopedics,44,35,9,2,0,13,26,85.8,9,10,2,2
2024-02-29,General Medicine,76,67,9,5,1,23,57,78.8,0,13,4,2
2024-02-29,Neurology,36,30,6,5,0,10,30,78.2,11,15,5,0
2024-02-29,Pediatrics,42,31,11,6,0,10,36,73.4,2,6,6,1
2024-02-29,Oncology,40,25,15,3,1,11,22,67.8,4,0,2,1
2024-02-29,Surgery,52,31,21,8,0,16,47,74.0,3,16,8,0
2024-02-29,Maternity,46,31,15,4,3,17,32,84.2,4,8,1,0
2024-03-01,Emergency,58,51,7,8,4,21,54,78.8,9,27,4,5
2024-03-01,ICU,34,30,4,34,31,19,67,92.1,2,12,0,0
2024-03-01,Cardiology,48,39,9,10,2,13,38,88.5,7,12,8,0
2024-03-01,Orthopedics,44,37,7,2,0,10,31,78.8,7,7,2,0
2024-03-01,General Medicine,76,56,20,5,2,18,50,84.2,4,16,3,3
2024-03-01,Neurology,36,31,5,5,3,12,26,90.9,13,7,2,1
2024-03-01,Pediatrics,42,30,12,6,0,12,39,79.3,3,6,6,2
2024-03-01,Oncology,40,28,12,3,0,9,24,74.9,4,9,3,1
2024-03-01,Surgery,52,40,12,8,0,20,39,79.1,2,9,8,5
2024-03-01,Maternity,46,28,18,4,1,14,38,76.1,2,1,3,1
2024-03-02,Emergency,58,58,0,8,1,18,56,98.9,13,36,7,4
2024-03-02,ICU,34,34,0,34,31,18,59,76.3,7,8,0,2
2024-03-02,Cardiology,48,41,7,10,3,16,37,92.9,6,20,7,2
2024-03-02,Orthopedics,44,30,14,2,0,13,22,73.4,6,3,2,1
2024-03-02,General Medicine,76,75,1,5,1,21,45,91.9,6,11,4,3
2024-03-02,Neurology,36,27,9,5,2,13,20,89.2,10,4,3,1
2024-03-02,Pediatrics,42,31,11,6,2,7,38,88.2,2,0,4,0
2024-03-02,Oncology,40,32,8,3,1,11,26,99.7,1,9,2,1
2024-03-02,Surgery,52,42,10,8,2,19,41,88.5,2,5,6,1
2024-03-02,Maternity,46,26,20,4,1,16,39,67.1,2,6,3,0
2024-03-03,Emergency,58,54,4,8,4,19,56,81.4,9,26,4,1
2024-03-03,ICU,34,34,0,34,31,20,63,104.0,3,9,0,1
2024-03-03,Cardiology,48,40,8,10,3,15,37,88.9,4,10,7,3
2024-03-03,Orthopedics,44,33,11,2,0,11,38,81.3,7,9,2,3
2024-03-03,General Medicine,76,68,8,5,0,22,55,74.2,8,7,5,4
2024-03-03,Neurology,36,27,9,5,1,11,23,88.5,7,11,4,0
2024-03-03,Pediatrics,42,28,14,6,1,16,40,85.7,3,9,5,0
2024-03-03,Oncology,40,27,13,3,2,11,32,67.9,3,8,1,0
2024-03-03,Surgery,52,44,8,8,2,19,41,81.4,5,15,6,4
2024-03-03,Maternity,46,26,20,4,0,11,36,73.6,0,0,4,3
2024-03-04,Emergency,58,49,9,8,1,23,53,83.1,8,29,7,0
2024-03-04,ICU,34,29,5,34,31,18,63,80.2,3,19,0,1
2024-03-04,Cardiology,48,39,9,10,3,13,38,81.2,2,11,7,2
2024-03-04,Orthopedics,44,32,12,2,0,12,31,75.9,7,2,2,3
2024-03-04,General Medicine,76,64,12,5,0,21,51,85.7,4,20,5,2
2024-03-04,Neurology,36,32,4,5,0,12,31,90.2,8,10,5,2
2024-03-04,Pediatrics,42,32,10,6,1,13,30,68.1,0,5,5,0
2024-03-04,Oncology,40,33,7,3,1,10,25,92.7,2,10,2,1
2024-03-04,Surgery,52,42,10,8,1,19,40,78.6,2,13,7,0
2024-03-04,Maternity,46,31,15,4,0,16,37,92.0,0,1,4,1
2024-03-05,Emergency,58,53,5,8,2,20,50,78.0,10,35,6,3
2024-03-05,ICU,34,33,1,34,30,18,67,90.9,5,11,1,3
2024-03-05,Cardiology,48,32,16,10,3,14,37,62.4,3,10,7,1
2024-03-05,Orthopedics,44,35,9,2,0,11,31,82.1,7,2,2,1
2024-03-05,General Medicine,76,73,3,5,2,20,46,90.7,2,10,3,4
2024-03-05,Neurology,36,30,6,5,0,7,36,92.7,7,9,5,2
2024-03-05,Pediatrics,42,32,10,6,0,12,31,81.7,3,0,6,4
2024-03-05,Oncology,40,31,9,3,3,10,21,74.2,2,3,0,0
2024-03-05,Surgery,52,41,11,8,5,17,46,84.7,4,6,3,1
2024-03-05,Maternity,46,28,18,4,2,14,40,85.3,0,0,2,2
2024-03-06,Emergency,58,58,0,8,1,19,57,85.3,12,28,7,2
2024-03-06,ICU,34,31,3,34,32,17,60,72.5,3,5,0,1
2024-03-06,Cardiology,48,33,15,10,3,13,43,75.3,5,7,7,0
2024-03-06,Orthopedics,44,31,13,2,0,15,32,77.6,2,10,2,1
2024-03-06,General Medicine,76,56,20,5,0,19,49,72.8,5,12,5,1
2024-03-06,Neurology,36,25,11,5,0,12,28,82.3,8,10,5,0
2024-03-06,Pediatrics,42,28,14,6,0,12,33,81.8,0,8,6,2
2024-03-06,Oncology,40,31,9,3,1,10,34,84.1,4,9,2,1
2024-03-06,Surgery,52,41,11,8,2,17,38,81.7,3,19,6,3
2024-03-06,Maternity,46,32,14,4,3,13,39,81.2,4,4,1,0
2024-03-07,Emergency,58,54,4,8,3,20,57,94.3,7,30,5,2
2024-03-07,ICU,34,34,0,34,31,19,71,84.6,6,8,0,2
2024-03-07,Cardiology,48,38,10,10,3,15,40,83.1,1,14,7,1
2024-03-07,Orthopedics,44,35,9,2,0,8,29,92.7,7,9,2,3
2024-03-07,General Medicine,76,66,10,5,0,19,53,76.0,5,9,5,4
2024-03-07,Neurology,36,29,7,5,0,11,21,95.1,9,10,5,1
2024-03-07,Pediatrics,42,32,10,6,2,15,31,93.2,4,8,4,2
2024-03-07,Oncology,40,30,10,3,1,12,26,72.1,3,3,2,0
2024-03-07,Surgery,52,47,5,8,1,17,43,96.5,3,15,7,2
2024-03-07,Maternity,46,35,11,4,2,13,31,87.0,1,2,2,0
2024-03-08,Emergency,58,53,5,8,4,25,57,95.0,8,29,4,2
2024-03-08,ICU,34,33,1,34,31,21,63,91.4,6,12,0,1
2024-03-08,Cardiology,48,39,9,10,2,16,41,72.7,6,12,8,3
2024-03-08,Orthopedics,44,34,10,2,1,11,27,90.0,3,7,1,0
2024-03-08,General Medicine,76,69,7,5,0,18,56,100.0,4,15,5,4
2024-03-08,Neurology,36,30,6,5,1,11,27,87.2,10,4,4,0
2024-03-08,Pediatrics,42,29,13,6,1,13,31,77.7,0,13,5,1
2024-03-08,Oncology,40,29,11,3,0,12,26,93.0,8,13,3,2
2024-03-08,Surgery,52,41,11,8,1,17,41,85.7,4,17,7,0
2024-03-08,Maternity,46,34,12,4,2,16,35,77.8,2,1,2,3
2024-03-09,Emergency,58,58,0,8,2,21,56,68.6,13,25,6,3
2024-03-09,ICU,34,34,0,34,31,19,65,93.7,0,8,0,1
2024-03-09,Cardiology,48,38,10,10,4,15,30,57.8,5,7,6,1
2024-03-09,Orthopedics,44,32,12,2,2,14,23,69.2,5,4,0,2
2024-03-09,General Medicine,76,67,9,5,1,19,48,82.4,2,19,4,3
2024-03-09,Neurology,36,36,0,5,2,8,27,83.4,9,10,3,0
2024-03-09,Pediatrics,42,30,12,6,2,12,27,95.4,2,1,4,1
2024-03-09,Oncology,40,33,7,3,1,9,31,77.9,4,8,2,1
2024-03-09,Surgery,52,43,9,8,3,21,39,,3,13,5,1
2024-03-09,Maternity,46,29,17,4,0,12,37,,1,2,4,0
2024-03-10,Emergency,58,58,0,8,3,22,53,91.7,9,37,5,4
2024-03-10,ICU,34,34,0,34,28,20,66,94.6,5,13,3,4
2024-03-10,Cardiology,48,40,8,10,1,13,41,90.8,3,16,9,1
2024-03-10,Orthopedics,44,29,15,2,2,12,26,75.2,5,5,0,3
2024-03-10,General Medicine,76,70,6,5,2,23,46,96.9,0,14,3,1
2024-03-10,Neurology,36,28,8,5,0,12,24,74.2,11,11,5,2
2024-03-10,Pediatrics,42,31,11,6,0,11,34,85.2,3,6,6,1
2024-03-10,Oncology,40,30,10,3,0,10,32,94.0,4,7,3,2
2024-03-10,Surgery,52,41,11,8,3,18,44,74.7,3,11,5,1
2024-03-10,Maternity,46,27,19,4,1,16,28,78.2,0,7,3,0
2024-03-11,Emergency,58,56,2,8,3,24,55,94.6,9,32,5,6
2024-03-11,ICU,34,34,0,34,30,14,62,98.6,4,10,1,4
2024-03-11,Cardiology,48,35,13,10,4,17,32,102.5,3,13,6,2
2024-03-11,Orthopedics,44,33,11,2,0,13,22,66.6,6,12,2,2
2024-03-11,General Medicine,76,63,13,5,2,18,52,78.5,5,13,3,4
2024-03-11,Neurology,36,31,5,5,1,15,26,88.8,12,11,4,1
2024-03-11,Pediatrics,42,29,13,6,1,11,31,74.4,2,0,5,1
2024-03-11,Oncology,40,32,8,3,1,12,35,88.5,7,7,2,1
2024-03-11,Surgery,52,47,5,8,2,14,43,97.1,5,19,6,2
2024-03-11,Maternity,46,31,15,4,0,13,42,87.6,2,4,4,0
2024-03-12,Emergency,58,48,10,8,2,20,56,115.6,8,25,6,0
2024-03-12,ICU,34,34,0,34,29,18,63,95.8,6,16,2,6
2024-03-12,Cardiology,48,43,5,10,3,14,36,93.9,4,13,7,2
2024-03-12,Orthopedics,44,33,11,2,0,14,28,76.2,10,4,2,0
2024-03-12,General Medicine,76,58,18,5,0,21,46,70.5,4,19,5,3
2024-03-12,Neurology,36,25,11,5,0,9,24,87.6,8,5,5,0
2024-03-12,Pediatrics,42,27,15,6,0,13,39,63.3,2,7,6,0
2024-03-12,Oncology,40,27,13,3,0,9,34,61.8,0,6,3,0
2024-03-12,Surgery,52,42,10,8,2,17,40,76.8,4,13,6,1
